time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-5.07610092529,1.87453895136,25.7736818862,0.220704573669,0.296973633703,0.0,-4.56741656232,2.50334998784,5.33322302999,0.0348027249881,0.162047052873,0.0,439.94547238133094,439.4950150861226,440.6138899663813,439.98018069168074
4.14,-5.35633418105,2.0288587086,26.0946523928,0.222901159966,0.306784765442,0.0,-4.77446058954,2.64051843222,5.36460049513,0.0399981415189,0.166307366195,0.0,472.60841530756744,472.96044984695163,473.274432992773,473.67475617710755
4.199999999999998,-5.64878120412,2.19113126413,26.4161449288,0.225785675399,0.316327063006,0.0,-4.97455416346,2.76851989736,5.3508471851,0.0606655456605,0.137709773666,0.0,462.3683569425143,460.13166391294544,460.2205865610678,461.85520181728356
4.259999999999997,-5.95299287247,2.3608160396,26.7354650703,0.229172620921,0.324409790561,0.0,-5.16652106281,2.88770700936,5.29248397692,0.046300405778,0.127926415067,0.0,449.4396624820092,448.66229487273625,448.3025443554115,447.13556808999675
4.319999999999996,-6.26821339746,2.53722492135,27.0492872435,0.231853746499,0.332528664679,0.0,-5.34156459707,2.99265341144,5.1680172367,0.0412433874623,0.147034215265,0.0,426.4338686341547,428.0808879099661,426.76133253347774,426.3305658826195
4.379999999999995,-6.59468275787,2.72033343923,27.3572503541,0.234084961652,0.341219682318,0.0,-5.54148319746,3.110911266,5.09675128923,0.0275027326475,0.140085637795,0.0,446.6665255335379,446.1188174950916,446.551564039247,445.4295900946535
4.439999999999993,-6.93527792743,2.91181445741,27.6662087872,0.23701460342,0.349708340417,0.0,-5.81221310408,3.27150598255,5.19994527043,0.0736904642881,0.14412269665,0.0,504.008953125527,504.31672631131255,502.27129547543484,505.6116251455685
4.499999999999992,-7.29046704817,3.11176234216,27.9763086059,0.24157052795,0.358306779407,0.0,-6.02811846027,3.39348822298,5.13582731635,0.0800733207409,0.141626603369,0.0,454.9349257915634,454.7536019948324,453.8153808486717,454.33197165432705
4.559999999999991,-7.6594271826,3.31947501265,28.2841258477,0.246519796388,0.366281087568,0.0,-6.27115144856,3.53028671955,5.12342084101,0.0869229040545,0.10315572894,0.0,474.9479108269751,472.0014917089453,473.7708050929031,474.3023448369925
4.6199999999999894,-8.04238419164,3.53496042308,28.5891875513,0.25146932668,0.372658927813,0.0,-6.49464107695,3.65266721634,5.04450087377,0.0717080361436,0.111933501714,0.0,454.2937635412781,455.0068380132744,454.6123894208779,453.39654767937634
4.679999999999988,-8.43906726483,3.75793132364,28.8898460146,0.255932198934,0.378962052164,0.0,-6.72868444335,3.77970622163,4.976519594,0.0792506118293,0.0854659868039,0.0,460.85552462771676,458.7669991750301,459.74527078937416,460.34677904049
4.739999999999987,-8.84848014105,3.98762687299,29.1828032291,0.261326500009,0.384484315036,0.0,-6.91913427313,3.87700917209,4.7886682493,0.105472015998,0.10269827157,0.0,418.582422162198,420.0874440472465,418.1918397698659,420.4774475828727
4.799999999999986,-9.27159041875,4.22456072007,29.4695159065,0.267887139246,0.391001490051,0.0,-7.1849758536,4.02086143254,4.76697558467,0.116134345986,0.118398917077,0.0,477.2302799003269,478.4369075879794,477.65014043065946,478.47238224344846
4.859999999999984,-9.70689805977,4.46767041472,29.7456701763,0.274823953384,0.398527205164,0.0,-7.32632938008,4.08317205491,4.43892726596,0.11455215322,0.136687981126,0.0,366.33517703000496,368.16770242711027,366.70600921514705,366.56379303442753
4.919999999999983,-10.1552036566,4.71736574918,30.0120743435,0.282052926796,0.407434541646,0.0,-7.61769912487,4.2399969132,4.43929994273,0.130274325155,0.165195605168,0.0,486.71539708250054,488.8628554436335,486.63736915611076,487.8246984094691
4.979999999999982,-10.6199570333,4.97573274423,30.2755737969,0.290134360419,0.417196916973,0.0,-7.8747835698,4.3723323334,4.34265680508,0.142307537451,0.157202333698,0.0,460.23116679233317,459.6220661831653,458.02933594266267,459.00165213764416
5.0399999999999805,-11.1000821025,5.24193619256,30.5325822702,0.29901800846,0.426813846132,0.0,-8.1300860063,4.50125041689,4.22301718801,0.157604826452,0.165815862564,0.0,454.2563368552114,454.97046281440964,453.4999448641818,454.7472835494489
